user_id,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_blitz_rating,user_rating_bin,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,op_rating_deviation,op_blitz_total_games,op_best_win_1,op_best_win_2,op_best_win_3,user_white_win_rate,user_white_lose_rate,user_white_draw_rate,user_white_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_top_eco,user_second_eco,user_top_winrate_eco,user_second_winrate_eco,user_mate_winrate,user_resign_winrate,user_time_winrate,user_mate_lossrate,user_resign_lossrate,user_time_lossrate,user_average_game_len,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len,is_blitz
jasapin,49.0,48.0,3.0,100.0,1871.0,1860-1879,Renzo96,1,48.0,51.0,1.0,100.0,1812.0,45.0,6705.0,1958.0,1945.0,1942.0,45.05,9150.0,2123.0,2069.0,2050.0,47.541,47.541,4.918,61.0,51.562,40.625,7.812,64.0,B01,D00,D35,B15,0.226,0.581,0.1939999999999999,0.127,0.327,0.545,397.0,38.095,60.317,1.587,63.0,48.387,48.387,3.226,62.0,nonStandard,B50,D04,D02,0.111,0.685,0.185,0.118,0.441,0.426,347.0,1
art06,54.0,41.0,5.0,100.0,1705.0,1700-1719,perspolisiiiiii,-1,52.0,43.0,5.0,100.0,1747.0,47.18,810.0,2048.0,1901.0,1819.0,45.07,11125.0,2327.0,2277.0,2151.0,59.322,37.288,3.39,59.0,40.909,53.03,6.061,66.0,B12,B10,C40,C02,0.2739999999999999,0.484,0.226,0.3329999999999999,0.474,0.158,361.0,57.143,34.921,7.937,63.0,35.484,56.452,8.065,62.0,D00,C41,C30,D01,0.31,0.483,0.172,0.596,0.211,0.193,395.0,1
poojapooja22H,50.0,50.0,0.0,12.0,964.0,960-979,Dimcupp,1,64.0,36.0,0.0,100.0,1022.0,123.94,214.0,1737.0,1734.0,1554.0,48.03,68.0,1101.0,1087.0,1065.0,16.667,80.0,3.333,60.0,21.538,75.385,3.077,65.0,B00,nonStandard,D20,B01,0.1669999999999999,0.125,0.708,0.711,0.01,0.278,295.0,54.839,41.935,3.226,31.0,56.757,40.541,2.703,37.0,B02,C47,B06,C46,0.263,0.447,0.158,0.286,0.643,0.036,397.0,0
HenningJungblut,48.0,50.0,2.0,100.0,1458.0,1440-1459,ahmedsalem50,-1,53.0,44.0,3.0,100.0,1445.0,45.01,773.0,1700.0,1685.0,1685.0,45.1,5452.0,2203.0,1872.0,1852.0,45.312,54.688,0.0,64.0,36.066,62.295,1.639,61.0,C20,C50,C22,C60,0.49,0.314,0.196,0.37,0.5479999999999999,0.0819999999999999,357.0,52.459,44.262,3.279,61.0,46.875,50.0,3.125,64.0,A40,C50,B06,A21,0.452,0.419,0.129,0.678,0.0,0.22,370.0,1
Tatlin,50.0,48.0,2.0,100.0,1822.0,1820-1839,dino2629,-1,46.0,51.0,3.0,100.0,1880.0,45.09,3464.0,1953.0,1942.0,1932.0,45.01,12749.0,2115.0,2100.0,2085.0,55.556,41.27,3.175,63.0,45.161,53.226000000000006,1.6130000000000002,62.0,D02,A40,C21,C53,0.254,0.46,0.254,0.186,0.695,0.119,242.0,60.0,38.333,1.667,60.0,44.615,53.846,1.538,65.0,C44,C00,C42,C24,0.215,0.431,0.354,0.086,0.431,0.448,266.0,1
uers,42.0,50.0,8.0,100.0,1277.0,1260-1279,bronsa1,1,51.0,41.0,8.0,100.0,1233.0,45.0,21969.0,1502.0,1496.0,1489.0,46.37,580.0,1441.0,1441.0,1429.0,42.857,55.556,1.587,63.0,41.935,54.839,3.2260000000000004,62.0,B01,C50,C48,B32,0.283,0.547,0.094,0.188,0.623,0.174,345.0,49.231,43.077,7.692,65.0,51.667,41.667,6.667,60.0,A00,B00,A40,A00,0.127,0.603,0.238,0.245,0.717,0.0,310.0,1
Run_the_jewelz,75.0,25.0,0.0,12.0,2013.0,2000-2019,Reivaj19,1,,,,,2144.0,99.62,125.0,2048.0,2040.0,2031.0,97.43,7028.0,2459.0,2412.0,2412.0,60.0,29.091,10.909,55.0,45.714,52.857,1.429,70.0,B00,B22,B46,B44,0.231,0.6,0.138,0.057,0.887,0.019,220.0,54.688,43.75,1.562,64.0,40.984,57.377,1.639,61.0,A00,B00,A06,A10,0.117,0.517,0.367,0.095,0.54,0.27,266.0,0
slurtybartfast,43.0,56.0,1.0,100.0,872.0,860-879,bongo_willie,1,50.0,43.0,7.0,100.0,925.0,48.72,465.0,1188.0,1181.0,1120.0,45.87,5683.0,1102.0,1093.0,1086.0,38.462,61.538,0.0,65.0,41.667,56.667,1.6669999999999998,60.0,C20,C40,C00,C25,0.48,0.3,0.2,0.162,0.257,0.5539999999999999,247.0,47.619,47.619,4.762,63.0,50.0,41.935,8.065,62.0,B01,D00,C02,B20,0.23,0.262,0.492,0.696,0.071,0.214,271.0,1
EbikeChess,42.0,56.0,1.0,100.0,1695.0,1680-1699,Swarvo,1,48.0,44.0,8.0,100.0,1738.0,49.15,745.0,1997.0,1993.0,1990.0,45.07,23409.0,2288.0,2205.0,2197.0,44.262,54.098,1.639,61.0,40.625,59.375,0.0,64.0,D00,A40,A51,C02,0.302,0.547,0.132,0.07,0.1689999999999999,0.746,302.0,40.678,52.542,6.78,59.0,53.03,37.879,9.091,66.0,C50,C57,B45,C26,0.407,0.441,0.153,0.232,0.75,0.018,209.0,1
Izuael,47.0,49.0,4.0,100.0,1272.0,1260-1279,ilyass_ugurr,1,47.0,51.0,2.0,100.0,1215.0,50.39,5547.0,1542.0,1539.0,1539.0,45.12,1027.0,1372.0,1365.0,1363.0,52.459,42.623000000000005,4.918,61.0,39.062,56.25,4.688,64.0,C42,C50,C30,B30,0.3329999999999999,0.368,0.246,0.419,0.435,0.113,231.0,45.161,50.0,4.839,62.0,39.683,55.556,4.762,63.0,C40,C30,B12,C25,0.396,0.358,0.208,0.455,0.167,0.258,238.0,1
Suspil,53.0,41.0,6.0,100.0,2039.0,2020-2039,jimbo2308,0,48.0,45.0,7.0,100.0,2049.0,69.93,53.0,2151.0,2123.0,2106.0,45.01,4531.0,2569.0,2555.0,2435.0,59.25899999999999,37.037,3.704,27.0,50.0,42.308,7.692,26.0,B01,C00,B00,A03,0.069,0.69,0.241,0.238,0.619,0.048,626.0,49.18,44.262,6.557,61.0,43.75,46.875,9.375,64.0,B40,C24,C26,B06,0.086,0.672,0.207,0.035,0.649,0.316,633.0,1
Masum_Billah251166,57.0,41.0,1.0,100.0,1953.0,1940-1959,JanKokles,1,46.0,49.0,5.0,100.0,1967.0,46.25,3201.0,2096.0,2088.0,2085.0,45.0,15763.0,2218.0,2217.0,2210.0,53.968,46.032,0.0,63.0,50.0,46.774,3.2260000000000004,62.0,C00,B20,D02,E10,0.262,0.6,0.108,0.138,0.483,0.362,389.0,35.484,62.903,1.613,62.0,50.794,47.619,1.587,63.0,B00,A40,A41,D20,0.148,0.574,0.259,0.638,0.333,0.029,351.0,1
Erich_Eliskases,38.0,61.0,0.0,63.0,2386.0,2380-2399,Warriors777,-1,,,,,2490.0,75.69,1199.0,2659.0,2632.0,2612.0,66.62,2459.0,2802.0,2734.0,2733.0,46.774,51.613,1.6130000000000002,62.0,42.857,50.794,6.349,63.0,B06,A40,A52,A57,0.25,0.4639999999999999,0.286,0.141,0.6409999999999999,0.203,307.0,60.938,35.938,3.125,64.0,54.098,39.344,6.557,61.0,A40,D02,B00,D03,0.139,0.597,0.264,0.0,0.553,0.447,362.0,0
rhaiyer,55.0,43.0,2.0,100.0,1839.0,1820-1839,larreal,-1,51.0,49.0,0.0,100.0,1820.0,45.01,5414.0,1937.0,1927.0,1924.0,45.0,11100.0,2134.0,2130.0,2109.0,37.097,61.29,1.6130000000000002,62.0,53.968,44.444,1.587,63.0,B30,B00,C42,B34,0.175,0.614,0.175,0.106,0.591,0.303,376.0,43.548,53.226,3.226,62.0,50.794,49.206,0.0,63.0,B00,B23,A15,A04,0.153,0.593,0.22,0.078,0.641,0.266,356.0,1
irremissible,47.0,43.0,10.0,100.0,2174.0,2160-2179,Deep_Turn,-1,47.0,50.0,3.0,100.0,2106.0,45.19,586.0,2332.0,2301.0,2299.0,45.25,2691.0,2415.0,2326.0,2321.0,57.143,38.095,4.762,63.0,51.613,41.935,6.452000000000001,62.0,A00,D00,E73,A22,0.265,0.5,0.221,0.1,0.54,0.3,273.0,46.032,46.032,7.937,63.0,53.226,43.548,3.226,62.0,B01,B10,B02,C48,0.161,0.532,0.29,0.143,0.75,0.107,245.0,1
Knight_Rider_B2,47.0,47.0,5.0,51.0,850.0,840-859,Kosmodroma,-1,,,,,1095.0,59.73,126.0,1090.0,1042.0,1030.0,135.5,16.0,1263.0,1238.0,1218.0,44.776,52.239,2.985,67.0,53.448,41.379,5.172000000000001,58.0,D00,B01,B15,C00,0.4429999999999999,0.361,0.18,0.102,0.627,0.203,329.0,25.0,75.0,0.0,8.0,37.5,62.5,0.0,8.0,A40,B00,B06,D02,0.0,0.4,0.4,0.091,0.909,0.0,138.0,0
javiermarinnanez,33.0,63.0,3.0,99.0,1243.0,1240-1259,kgh21,-1,,,,,1500.0,49.94,594.0,1500.0,1382.0,1374.0,500.0,0.0,0.0,0.0,0.0,42.188,54.688,3.125,64.0,47.541,50.82,1.639,61.0,C50,C25,C60,C40,0.3929999999999999,0.4639999999999999,0.107,0.121,0.3939999999999999,0.455,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mimi1122,47.0,50.0,3.0,100.0,1857.0,1840-1859,fordmustang2000,-1,32.0,62.0,6.0,100.0,1789.0,45.32,1516.0,2473.0,2472.0,2442.0,45.83,1573.0,2048.0,2040.0,2037.0,44.776,53.731,1.493,67.0,41.379,55.172,3.448,58.0,A00,C50,D35,C20,0.185,0.444,0.352,0.176,0.765,0.059,199.0,50.0,45.161,4.839,62.0,28.571,63.492,7.937,63.0,B50,A40,E90,E30,0.306,0.408,0.286,0.206,0.559,0.221,263.0,1
axldown,45.0,49.0,6.0,100.0,1457.0,1440-1459,Pashat333,1,44.0,49.0,7.0,100.0,1491.0,46.97,3611.0,1844.0,1692.0,1670.0,45.08,2650.0,1582.0,1578.0,1577.0,55.385,43.077,1.538,65.0,41.667,50.0,8.333,60.0,A00,A40,D20,C46,0.377,0.3929999999999999,0.18,0.293,0.69,0.017,334.0,51.562,43.75,4.688,64.0,42.623,50.82,6.557,61.0,A40,C00,D11,D08,0.203,0.475,0.288,0.186,0.763,0.051,382.0,1
MICHAELIS2,56.0,31.0,13.0,100.0,2328.0,2320-2339,MieseRatte,1,52.0,43.0,5.0,100.0,2321.0,47.85,7563.0,2669.0,2604.0,2524.0,45.26,3431.0,2531.0,2461.0,2444.0,50.794,36.508,12.698,63.0,58.065,30.645,11.29,62.0,B21,C00,B10,B30,0.176,0.529,0.265,0.071,0.738,0.19,449.0,51.613,45.161,3.226,62.0,57.143,38.095,4.762,63.0,A04,A05,B35,D04,0.088,0.662,0.221,0.019,0.731,0.192,360.0,1
cibh,42.0,54.0,4.0,100.0,1861.0,1860-1879,OmerArda1234,-1,55.0,42.0,3.0,100.0,1929.0,46.89,5914.0,2385.0,2332.0,2328.0,46.5,3347.0,2488.0,2267.0,2241.0,53.125,43.75,3.125,64.0,32.787,63.934,3.279,61.0,B23,C00,C41,C64,0.278,0.556,0.1669999999999999,0.254,0.612,0.119,308.0,45.161,46.774,8.065,62.0,58.73,34.921,6.349,63.0,B22,B34,A15,B38,0.215,0.538,0.231,0.176,0.647,0.176,389.0,1
ahmadjubeh,38.0,55.0,7.0,100.0,1372.0,1360-1379,Steen_24,1,49.0,50.0,1.0,100.0,1503.0,45.0,4683.0,1747.0,1657.0,1651.0,45.0,5613.0,1629.0,1628.0,1627.0,54.839,41.935,3.2260000000000004,62.0,58.73,38.095,3.175,63.0,B06,B08,B34,C42,0.225,0.5920000000000001,0.1689999999999999,0.2,0.6,0.2,359.0,51.613,48.387,0.0,62.0,47.619,50.794,1.587,63.0,C44,D10,B10,B01,0.306,0.355,0.306,0.065,0.177,0.758,383.0,1
Voara21,25.0,75.0,0.0,24.0,1947.0,1940-1959,ANDRANOBE-LE-RETOUR,-1,47.0,52.0,0.0,63.0,1950.0,60.11,2550.0,2513.0,2416.0,2365.0,81.11,229.0,2506.0,2211.0,2202.0,56.667,36.667,6.667000000000001,60.0,38.462,58.462,3.077,65.0,nonStandard,B40,A21,D00,0.186,0.508,0.305,0.233,0.633,0.1,383.0,50.769,47.692,1.538,65.0,51.667,46.667,1.667,60.0,A40,D02,D30,C61,0.344,0.391,0.25,0.169,0.458,0.339,270.0,0
Dehghani12345,50.0,48.0,2.0,100.0,1694.0,1680-1699,markov8111,1,46.0,51.0,3.0,100.0,1610.0,45.05,35815.0,1798.0,1789.0,1783.0,45.3,6652.0,2106.0,2100.0,2096.0,59.375,35.938,4.688,64.0,37.705,55.738,6.557,61.0,A00,B00,A03,A00,0.344,0.295,0.311,0.684,0.281,0.035,217.0,48.387,50.0,1.613,62.0,52.381,44.444,3.175,63.0,B00,C41,B01,B50,0.19,0.54,0.206,0.508,0.339,0.119,254.0,1
zGnarF,55.0,44.0,1.0,100.0,1690.0,1680-1699,jobless01,-1,45.0,52.0,3.0,100.0,1809.0,45.04,8606.0,1869.0,1868.0,1843.0,45.1,9922.0,2277.0,2263.0,2250.0,53.333,45.0,1.6669999999999998,60.0,38.462,61.538,0.0,65.0,A43,B30,D52,C00,0.298,0.4039999999999999,0.263,0.149,0.493,0.3429999999999999,247.0,50.0,46.774,3.226,62.0,52.381,46.032,1.587,63.0,A40,B50,E61,D08,0.219,0.5,0.234,0.034,0.379,0.586,271.0,1
jugaduboi,37.0,55.0,8.0,100.0,1251.0,1240-1259,sikaonaaaron,-1,45.0,52.0,3.0,100.0,1394.0,47.62,432.0,1447.0,1446.0,1439.0,45.06,21050.0,1555.0,1553.0,1549.0,48.438,45.312,6.25,64.0,39.344,55.738,4.918,61.0,A00,B10,B50,C67,0.309,0.436,0.236,0.19,0.635,0.143,245.0,39.683,57.143,3.175,63.0,50.0,48.387,1.613,62.0,A00,B01,A41,A01,0.268,0.393,0.321,0.485,0.061,0.409,280.0,1
capkrnch,47.0,30.0,23.0,100.0,2372.0,2360-2379,kms_powerlifting,1,41.0,56.0,2.0,100.0,2305.0,49.03,11779.0,2668.0,2634.0,2605.0,46.18,14086.0,2565.0,2560.0,2523.0,55.556,20.635,23.81,63.0,43.548,40.323,16.129,62.0,B32,B12,B36,D07,0.032,0.855,0.113,0.026,0.711,0.263,428.0,39.062,56.25,4.688,64.0,40.984,55.738,3.279,61.0,B13,B17,B16,D11,0.12,0.62,0.26,0.114,0.771,0.114,410.0,1
ceresith,33.0,66.0,0.0,9.0,1917.0,1900-1919,Speed30,-1,100.0,0.0,0.0,3.0,1939.0,61.64,958.0,2242.0,2236.0,2164.0,84.89,334.0,2006.0,1963.0,1938.0,50.0,46.875,3.125,64.0,49.18,47.541,3.279,61.0,A01,C47,A07,B14,0.29,0.597,0.0969999999999999,0.136,0.508,0.356,368.0,50.769,41.538,7.692,65.0,41.667,41.667,16.667,60.0,C50,A40,A04,C46,0.155,0.345,0.5,0.077,0.558,0.365,289.0,0
Blackpanther544,100.0,0.0,0.0,3.0,1638.0,1620-1639,joao07431,1,56.0,42.0,1.0,100.0,1230.0,90.38,890.0,2060.0,2048.0,2032.0,50.11,6289.0,2023.0,1938.0,1891.0,55.556,41.026,3.419,117.0,87.5,12.5,0.0,8.0,C00,B00,C44,C53,0.236,0.639,0.0969999999999999,0.122,0.551,0.306,367.0,52.459,44.262,3.279,61.0,59.375,39.062,1.562,64.0,A00,C00,C34,C02,0.129,0.6,0.214,0.058,0.558,0.346,396.0,0
Arafatt00,26.0,68.0,5.0,57.0,1562.0,1560-1579,valney_carneiro,-1,,,,,1821.0,52.48,2893.0,2358.0,2298.0,2265.0,47.37,6660.0,2272.0,2260.0,2244.0,39.344,59.016000000000005,1.639,61.0,39.062,57.812,3.125,64.0,C20,C50,B50,C40,0.347,0.327,0.265,0.068,0.384,0.452,223.0,39.683,57.143,3.175,63.0,48.387,48.387,3.226,62.0,B06,B40,D00,B28,0.382,0.382,0.164,0.121,0.197,0.652,249.0,0
TooSlooow,44.0,50.0,6.0,100.0,1528.0,1520-1539,ps75757,-1,,,,,1743.0,48.74,1791.0,1675.0,1642.0,1639.0,52.54,3894.0,1879.0,1877.0,1847.0,46.774,46.774,6.452000000000001,62.0,44.444,52.381,3.175,63.0,C50,B12,D30,C41,0.211,0.544,0.246,0.4029999999999999,0.4029999999999999,0.177,381.0,57.576,39.394,3.03,66.0,38.983,59.322,1.695,59.0,C00,C44,C40,B19,0.311,0.508,0.131,0.41,0.508,0.066,330.0,0
andresperez0000,52.0,47.0,1.0,100.0,1842.0,1840-1859,Lubos323,-1,51.0,46.0,3.0,100.0,1872.0,45.02,4913.0,2138.0,2045.0,2033.0,48.26,9541.0,2331.0,2305.0,2282.0,43.75,51.562,4.688,64.0,44.262,50.82,4.918,61.0,B23,B40,D11,B46,0.255,0.455,0.291,0.156,0.4529999999999999,0.391,418.0,56.452,41.935,1.613,62.0,44.444,52.381,3.175,63.0,B30,B12,C08,C53,0.143,0.619,0.222,0.051,0.61,0.339,375.0,1
AMVP1387,54.0,44.0,2.0,100.0,785.0,780-799,Zaidnadhim,-1,50.0,47.0,3.0,100.0,903.0,62.49,260.0,1098.0,894.0,872.0,45.26,205.0,1149.0,1141.0,1123.0,55.556,41.27,3.175,63.0,45.161,53.226000000000006,1.6130000000000002,62.0,C20,C40,C23,B06,0.3329999999999999,0.349,0.27,0.271,0.305,0.288,389.0,51.613,46.774,1.613,62.0,44.444,52.381,3.175,63.0,C47,C20,A50,C58,0.367,0.433,0.167,0.355,0.613,0.0,385.0,1
KaeptnSchleeel,47.0,42.0,11.0,100.0,2360.0,2340-2359,psydra_Latias,-1,46.0,41.0,13.0,100.0,2402.0,45.57,2922.0,2499.0,2496.0,2476.0,45.06,380.0,2579.0,2531.0,2527.0,50.0,38.71,11.29,62.0,42.857,47.619,9.524,63.0,A05,C88,C25,B76,0.155,0.603,0.241,0.204,0.7040000000000001,0.093,246.0,48.387,37.097,14.516,62.0,42.857,42.857,14.286,63.0,A45,B10,B13,C47,0.14,0.579,0.281,0.1,0.8,0.1,267.0,1
i-am-russian-machine,73.0,26.0,0.0,30.0,1748.0,1740-1759,regis12,1,,,,,1469.0,101.14,30.0,1741.0,1710.0,1705.0,164.61,1604.0,1689.0,1464.0,1310.0,75.0,25.0,0.0,16.0,71.429,28.571,0.0,14.0,B01,B20,C41,C40,0.364,0.273,0.364,0.25,0.75,0.0,242.0,58.462,38.462,3.077,65.0,40.0,58.333,1.667,60.0,B20,D00,D43,C41,0.435,0.306,0.21,0.217,0.183,0.567,404.0,0
artem1996art,57.0,40.0,2.0,100.0,1423.0,1420-1439,mircel,1,48.0,46.0,6.0,100.0,1329.0,45.07,2120.0,1696.0,1690.0,1685.0,45.24,3375.0,1454.0,1451.0,1444.0,50.0,48.438,1.5619999999999998,64.0,50.82,45.902,3.279,61.0,C44,B00,B30,A40,0.254,0.492,0.222,0.39,0.542,0.068,368.0,47.541,47.541,4.918,61.0,37.5,53.125,9.375,64.0,D00,A40,C22,C02,0.302,0.434,0.189,0.349,0.333,0.19,381.0,1
PSlinochess,46.0,50.0,3.0,78.0,1276.0,1260-1279,tache_pistache,1,,,,,1791.0,47.24,3079.0,1406.0,1381.0,1380.0,111.81,26.0,1945.0,1944.0,1930.0,56.667,41.667,1.6669999999999998,60.0,43.077,49.231,7.692,65.0,C50,C62,C29,C34,0.177,0.629,0.145,0.298,0.3329999999999999,0.351,596.0,50.0,50.0,0.0,14.0,50.0,50.0,0.0,12.0,B53,C02,C00,D00,0.231,0.615,0.154,0.231,0.615,0.154,604.0,0
AndreaAmodeo,52.0,47.0,1.0,100.0,1252.0,1240-1259,khurshud,-1,42.0,53.0,5.0,100.0,1355.0,45.21,5218.0,1415.0,1399.0,1398.0,45.12,8735.0,1641.0,1625.0,1616.0,45.161,51.613,3.2260000000000004,62.0,39.683,53.968,6.349,63.0,C00,C50,A43,B06,0.208,0.34,0.415,0.1669999999999999,0.818,0.015,193.0,58.333,38.333,3.333,60.0,50.769,46.154,3.077,65.0,C50,C00,B30,A40,0.338,0.353,0.279,0.453,0.491,0.057,209.0,1
wackeldackel,49.0,46.0,5.0,100.0,1885.0,1880-1899,quivsoth,1,51.0,46.0,3.0,100.0,1896.0,45.15,3913.0,2241.0,2239.0,2235.0,47.6,23043.0,2420.0,2195.0,2152.0,53.968,41.27,4.762,63.0,38.71,58.065,3.2260000000000004,62.0,A45,C57,A16,B40,0.31,0.5,0.155,0.226,0.6609999999999999,0.0969999999999999,333.0,50.0,46.774,3.226,62.0,49.206,49.206,1.587,63.0,B21,A40,C53,D20,0.145,0.645,0.161,0.017,0.933,0.033,319.0,1
LeroyMC,40.0,40.0,20.0,10.0,1829.0,1820-1839,Mtalvear,-1,39.0,51.0,10.0,100.0,1652.0,126.06,10.0,1882.0,1796.0,1782.0,45.49,1867.0,2350.0,2291.0,2222.0,20.0,60.0,20.0,5.0,60.0,20.0,20.0,5.0,B02,B23,A06,A00,0.25,0.5,0.25,0.5,0.25,0.25,305.0,48.333,48.333,3.333,60.0,40.0,47.692,12.308,65.0,nonStandard,B01,C02,A06,0.309,0.436,0.236,0.3,0.55,0.15,363.0,1
VioneRp,42.0,54.0,4.0,100.0,1668.0,1660-1679,Tenzo98,-1,46.0,47.0,7.0,100.0,1715.0,58.06,922.0,1932.0,1929.0,1926.0,45.17,7549.0,2260.0,2143.0,2128.0,39.683,57.143,3.175,63.0,46.774,50.0,3.2260000000000004,62.0,C50,B01,B20,C23,0.278,0.574,0.111,0.1639999999999999,0.5670000000000001,0.149,315.0,42.188,48.438,9.375,64.0,47.541,44.262,8.197,61.0,B01,B30,B21,B10,0.232,0.5,0.214,0.448,0.379,0.172,253.0,1
Haxhar911,45.0,50.0,5.0,100.0,1572.0,1560-1579,Frozen13,1,51.0,45.0,4.0,100.0,1697.0,45.07,45562.0,1977.0,1963.0,1941.0,45.1,1958.0,1890.0,1868.0,1858.0,40.323,58.065,1.6130000000000002,62.0,58.73,36.508,4.762,63.0,D00,C41,D31,B01,0.3229999999999999,0.532,0.129,0.136,0.186,0.6609999999999999,260.0,52.381,42.857,4.762,63.0,46.774,51.613,1.613,62.0,B10,A40,B12,D20,0.274,0.532,0.194,0.136,0.661,0.169,227.0,0
RayChess87,37.0,62.0,0.0,24.0,1239.0,1220-1239,chess_STM,-1,42.0,53.0,5.0,100.0,1504.0,64.33,1634.0,2147.0,2042.0,2013.0,45.02,2792.0,2098.0,2095.0,2008.0,43.93899999999999,54.545,1.515,66.0,40.678,57.627,1.695,59.0,C50,C41,A05,B49,0.34,0.321,0.245,0.586,0.0,0.3429999999999999,280.0,46.875,45.312,7.812,64.0,34.426,59.016,6.557,61.0,C62,B20,B23,C58,0.176,0.647,0.137,0.077,0.815,0.092,329.0,1
Valera42rus,51.0,47.0,2.0,100.0,1487.0,1480-1499,doktjr,1,51.0,44.0,5.0,100.0,1398.0,45.23,2237.0,1633.0,1632.0,1632.0,48.12,716.0,1742.0,1613.0,1596.0,54.839,41.935,3.2260000000000004,62.0,49.206,49.206,1.587,63.0,C50,C41,A28,A05,0.2769999999999999,0.569,0.108,0.07,0.386,0.544,587.0,41.379,53.448,5.172,58.0,55.224,43.284,1.493,67.0,C41,D00,C46,A10,0.311,0.426,0.213,0.3,0.617,0.067,512.0,1
Thecleanghost,100.0,0.0,0.0,3.0,867.0,860-879,Alpha00007,1,,,,,1267.0,152.22,27.0,965.0,911.0,839.0,250.48,69.0,0.0,0.0,0.0,40.0,60.0,0.0,10.0,27.778,72.222,0.0,18.0,C20,B00,D02,A40,0.778,0.222,0.0,0.211,0.421,0.211,310.0,12.903,83.871,3.226,31.0,18.421,81.579,0.0,38.0,A00,B00,C48,D20,0.364,0.545,0.091,0.333,0.316,0.281,298.0,0
Anshouman17,13.0,86.0,0.0,38.0,1102.0,1100-1119,brokenrozu,-1,50.0,45.0,5.0,100.0,1062.0,112.23,41.0,0.0,0.0,0.0,46.46,668.0,1185.0,1162.0,1157.0,13.043,86.95700000000001,0.0,23.0,10.526,89.47399999999999,0.0,19.0,A00,A40,A00,A40,0.2,0.2,0.4,0.649,0.054,0.297,593.0,56.452,38.71,4.839,62.0,47.619,47.619,4.762,63.0,A00,B00,C02,B20,0.246,0.4,0.338,0.611,0.278,0.093,348.0,1
Tanksbananasplit2016,45.0,51.0,4.0,100.0,1897.0,1880-1899,Mark-Angelo_De-Leon,1,47.0,46.0,7.0,100.0,1906.0,46.27,14834.0,2520.0,2378.0,2362.0,45.24,5676.0,2337.0,2321.0,2304.0,52.381,42.857,4.762,63.0,46.774,48.387,4.839,62.0,B01,C25,A03,B12,0.161,0.613,0.21,0.07,0.632,0.246,215.0,45.902,50.82,3.279,61.0,54.688,40.625,4.688,64.0,B01,D00,B52,A17,0.333,0.556,0.111,0.105,0.474,0.298,241.0,1
Shensei54321,51.0,39.0,10.0,100.0,2514.0,2500-2519,JackGrabbit,-1,43.0,52.0,5.0,100.0,2435.0,50.05,1035.0,2779.0,2750.0,2669.0,46.13,2214.0,2737.0,2699.0,2684.0,53.03,37.879,9.091,66.0,44.068000000000005,49.153,6.78,59.0,A01,A15,B40,E71,0.18,0.639,0.18,0.148,0.741,0.037,271.0,50.794,46.032,3.175,63.0,35.484,56.452,8.065,62.0,A46,A48,D12,B33,0.259,0.556,0.167,0.094,0.672,0.234,266.0,1
Enz1to_Rosso,43.0,52.0,5.0,100.0,1468.0,1460-1479,AndreevAleksandr1969,-1,48.0,49.0,3.0,100.0,1523.0,45.25,3641.0,2122.0,2040.0,2009.0,45.15,5890.0,2183.0,2072.0,2070.0,55.385,43.077,1.538,65.0,43.333,56.667,0.0,60.0,D00,A40,A43,B23,0.2739999999999999,0.419,0.29,0.161,0.645,0.161,257.0,48.387,48.387,3.226,62.0,33.333,65.079,1.587,63.0,A40,C00,E70,D06,0.431,0.392,0.137,0.225,0.31,0.465,265.0,1
Enecharla_14,8.0,83.0,8.0,36.0,745.0,740-759,AlekssBoja,1,32.0,68.0,0.0,75.0,852.0,110.6,50.0,0.0,0.0,0.0,196.1,10.0,0.0,0.0,0.0,16.667,63.333,20.0,30.0,8.696,91.304,0.0,23.0,A00,B00,B02,A04,0.429,0.286,0.143,0.675,0.175,0.075,236.0,42.857,57.143,0.0,7.0,0.0,100.0,0.0,3.0,A00,A04,A00,A04,0.667,0.333,0.0,0.143,0.714,0.0,96.0,0
walledahmedazab76,52.0,44.0,4.0,100.0,1274.0,1260-1279,Trismegistus64,-1,49.0,47.0,4.0,100.0,1205.0,45.17,319.0,1376.0,1375.0,1365.0,45.07,3020.0,1555.0,1509.0,1459.0,50.0,43.548,6.452000000000001,62.0,50.794,44.444,4.762,63.0,A00,C41,C30,B12,0.27,0.429,0.254,0.236,0.4,0.309,667.0,55.738,39.344,4.918,61.0,40.625,57.812,1.562,64.0,C23,C24,C25,C46,0.267,0.517,0.167,0.557,0.393,0.0,476.0,1
